what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.ui.net,1.2.100.v20111208-1155,"org.eclipse.ui.net",1496122042584
started,bundle,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views",1496122042584
started,bundle,org.eclipse.ui.views.log,1.0.200.v20110404,"org.eclipse.ui.views.log",1496122042600
started,bundle,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"org.eclipse.ui.workbench",1496122042615
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.workbench.texteditor",1496122042615
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1496122042615
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1496122042631
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1496122042631
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.201.v201201101553,"org.eclipse.wst.common.project.facet.core",1496122042631
started,bundle,org.eclipse.wst.web,1.1.501.v201201190400,"org.eclipse.wst.web",1496122042631
os,sysinfo,,,"win32",1496122042631
arch,sysinfo,,,"x86_64",1496122042631
ws,sysinfo,,,"win32",1496122042631
locale,sysinfo,,,"en_US",1496122042631
processors,sysinfo,,,"2",1496122042631
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1496122042631
java.runtime.version,sysinfo,,,"1.8.0_112-b15",1496122042631
java.specification.name,sysinfo,,,"Java Platform API Specification",1496122042631
java.specification.vendor,sysinfo,,,"Oracle Corporation",1496122042631
java.specification.version,sysinfo,,,"1.8",1496122042631
java.vendor,sysinfo,,,"Oracle Corporation",1496122042631
java.version,sysinfo,,,"1.8.0_112",1496122042631
java.vm.info,sysinfo,,,"mixed mode",1496122042631
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1496122042631
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1496122042631
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1496122042631
java.vm.specification.version,sysinfo,,,"1.8",1496122042631
java.vm.vendor,sysinfo,,,"Oracle Corporation",1496122042631
java.vm.version,sysinfo,,,"25.112-b15",1496122042631
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1496122046812
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1496122249687
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1496122251502
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1496122253416
closed,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1496122254142
started,bundle,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare",1496122256787
